ImageID,Prediction,Score
12527a39a5152a59,1,5.989074766192597e-06
12527a39a5152a59,1,5.988540324196174e-06
12527a39a5152a59,0,5.986406814943505e-06
12527a39a5152a59,0,5.986058566065355e-06
12527a39a5152a59,1,5.981368363479037e-06
12527a39a5152a59,1,5.980859002454827e-06
12527a39a5152a59,1,5.978211947220606e-06
12527a39a5152a59,1,5.975787821731137e-06
12527a39a5152a59,1,5.973811631113339e-06
12527a39a5152a59,1,5.97373322951496e-06
12527a39a5152a59,1,5.97277261580757e-06
12527a39a5152a59,1,5.9727602049227084e-06
12527a39a5152a59,1,5.972606155690725e-06
12527a39a5152a59,1,5.9725439235794215e-06
12527a39a5152a59,1,5.9710286129641515e-06
12527a39a5152a59,1,5.969705459699627e-06
12527a39a5152a59,1,5.9685648516300345e-06
12527a39a5152a59,1,5.96762097555869e-06
12527a39a5152a59,1,5.964817694018756e-06
12527a39a5152a59,1,5.96243733244237e-06
12527a39a5152a59,1,5.960727412115232e-06
12527a39a5152a59,1,5.960077302620016e-06
12527a39a5152a59,1,5.95847273597719e-06
12527a39a5152a59,1,5.958331101234707e-06
12527a39a5152a59,1,5.956922577456694e-06
12527a39a5152a59,1,5.956348083539615e-06
12527a39a5152a59,1,5.955971413477665e-06
12527a39a5152a59,1,5.954407591350207e-06
12527a39a5152a59,1,5.951731427985601e-06
12527a39a5152a59,1,5.951197521653104e-06
12527a39a5152a59,1,5.948130129057358e-06
12527a39a5152a59,1,5.946456917489273e-06
12527a39a5152a59,1,5.945632163124325e-06
12527a39a5152a59,1,5.943837792778732e-06
12527a39a5152a59,1,5.943133758591465e-06
12527a39a5152a59,1,5.942102086062664e-06
12527a39a5152a59,0,5.941255102344722e-06
12527a39a5152a59,1,5.937996885077836e-06
12527a39a5152a59,1,5.937768771576064e-06
12527a39a5152a59,1,5.93310972220018e-06
12527a39a5152a59,1,5.932682503483029e-06
12527a39a5152a59,1,5.929538923525365e-06
12527a39a5152a59,0,5.928365379440198e-06
12527a39a5152a59,0,5.928244487290714e-06
12527a39a5152a59,1,5.9277854513858846e-06
12527a39a5152a59,1,5.927349846127136e-06
12527a39a5152a59,1,5.926933030339215e-06
12527a39a5152a59,1,5.925811069215609e-06
12527a39a5152a59,1,5.925758759001701e-06
12527a39a5152a59,0,5.925552822885157e-06
12527a39a5152a59,1,5.922990234477198e-06
12527a39a5152a59,1,5.920345811516892e-06
12527a39a5152a59,1,5.919298631150013e-06
12527a39a5152a59,1,5.915901270598135e-06
12527a39a5152a59,1,5.912202353440899e-06
12527a39a5152a59,1,5.912191276028774e-06
12527a39a5152a59,1,5.911849064825828e-06
12527a39a5152a59,1,5.9105693971838015e-06
12527a39a5152a59,1,5.909768845088506e-06
12527a39a5152a59,1,5.908409573265312e-06
12527a39a5152a59,1,5.905549526123646e-06
12527a39a5152a59,1,5.905405813715077e-06
12527a39a5152a59,1,5.9050695675964415e-06
12527a39a5152a59,1,5.9043836634899e-06
12527a39a5152a59,1,5.9043746117696456e-06
12527a39a5152a59,1,5.903770509989692e-06
12527a39a5152a59,1,5.901157199079333e-06
12527a39a5152a59,1,5.900386499291925e-06
12527a39a5152a59,1,5.900155918351274e-06
12527a39a5152a59,1,5.899308441763343e-06
12527a39a5152a59,1,5.898717110605423e-06
12527a39a5152a59,1,5.898478536556086e-06
12527a39a5152a59,0,5.898410595092657e-06
12527a39a5152a59,1,5.897743967151888e-06
12527a39a5152a59,1,5.897737072660818e-06
12527a39a5152a59,1,5.8965335364692655e-06
12527a39a5152a59,1,5.895333002494179e-06
12527a39a5152a59,1,5.892983338816049e-06
12527a39a5152a59,1,5.892697156727664e-06
12527a39a5152a59,1,5.8926272375752765e-06
12527a39a5152a59,1,5.892536394949906e-06
12527a39a5152a59,1,5.891722102449968e-06
12527a39a5152a59,1,5.8905462887629446e-06
12527a39a5152a59,1,5.8897225580470014e-06
12527a39a5152a59,1,5.889194984307787e-06
12527a39a5152a59,0,5.886865331394631e-06
12527a39a5152a59,1,5.886060225677286e-06
12527a39a5152a59,1,5.885663485101331e-06
12527a39a5152a59,1,5.881115327129298e-06
12527a39a5152a59,1,5.8793960409189715e-06
12527a39a5152a59,1,5.87907299440896e-06
12527a39a5152a59,1,5.878577687241146e-06
12527a39a5152a59,1,5.876304710721822e-06
12527a39a5152a59,1,5.873443184615568e-06
12527a39a5152a59,1,5.873128372116677e-06
12527a39a5152a59,1,5.872028108411869e-06
12527a39a5152a59,1,5.871227815640812e-06
12527a39a5152a59,1,5.871025962936777e-06
12527a39a5152a59,1,5.870633341801274e-06
12527a39a5152a59,1,5.8696225311693306e-06
12527a39a5152a59,1,5.868964093902638e-06
12527a39a5152a59,1,5.868398021003887e-06
12527a39a5152a59,1,5.86810996092666e-06
12527a39a5152a59,1,5.867271716092274e-06
12527a39a5152a59,1,5.8645739722184606e-06
12527a39a5152a59,1,5.862552626351547e-06
12527a39a5152a59,1,5.862195161780475e-06
12527a39a5152a59,0,5.861722066788322e-06
12527a39a5152a59,1,5.861620130263734e-06
12527a39a5152a59,1,5.860273055816179e-06
12527a39a5152a59,1,5.859087302776916e-06
12527a39a5152a59,1,5.858630770820637e-06
12527a39a5152a59,1,5.8556787648723696e-06
12527a39a5152a59,1,5.854543062623023e-06
12527a39a5152a59,1,5.854057339331371e-06
12527a39a5152a59,1,5.853753932327675e-06
12527a39a5152a59,1,5.853357503506091e-06
12527a39a5152a59,1,5.852326673699976e-06
12527a39a5152a59,1,5.849206638389041e-06
12527a39a5152a59,1,5.849071118516489e-06
12527a39a5152a59,1,5.848633651482786e-06
12527a39a5152a59,1,5.848359614262018e-06
12527a39a5152a59,1,5.8477074734988484e-06
12527a39a5152a59,1,5.847000098794477e-06
12527a39a5152a59,1,5.846722477662884e-06
12527a39a5152a59,1,5.846600702017502e-06
12527a39a5152a59,1,5.846019294359691e-06
12527a39a5152a59,1,5.8450184630988925e-06
12527a39a5152a59,1,5.8429539308355906e-06
12527a39a5152a59,1,5.842472273899694e-06
12527a39a5152a59,1,5.839720655201858e-06
12527a39a5152a59,1,5.839282353472573e-06
12527a39a5152a59,1,5.838549986409622e-06
12527a39a5152a59,1,5.837493324957723e-06
12527a39a5152a59,1,5.83678018124722e-06
12527a39a5152a59,1,5.836712115168553e-06
12527a39a5152a59,1,5.8318335677660025e-06
12527a39a5152a59,1,5.831125365466554e-06
12527a39a5152a59,0,5.829419697299205e-06
12527a39a5152a59,1,5.828664687679548e-06
12527a39a5152a59,1,5.828005038959388e-06
12527a39a5152a59,1,5.827919728593194e-06
12527a39a5152a59,1,5.8278899110717675e-06
12527a39a5152a59,1,5.82740656020751e-06
12527a39a5152a59,1,5.827164351800221e-06
12527a39a5152a59,1,5.827053745863873e-06
12527a39a5152a59,1,5.826467697447464e-06
12527a39a5152a59,1,5.826454594266026e-06
12527a39a5152a59,1,5.825987272829183e-06
12527a39a5152a59,1,5.82574426103422e-06
12527a39a5152a59,1,5.824591440966779e-06
12527a39a5152a59,1,5.824232013314999e-06
12527a39a5152a59,0,5.82282266443978e-06
12527a39a5152a59,1,5.82127642442063e-06
12527a39a5152a59,1,5.820758522152846e-06
12527a39a5152a59,1,5.819096744770939e-06
12527a39a5152a59,1,5.816364440511627e-06
12527a39a5152a59,1,5.816001669236541e-06
12527a39a5152a59,1,5.8154247630811165e-06
12527a39a5152a59,1,5.815217222790919e-06
12527a39a5152a59,1,5.813977789297282e-06
12527a39a5152a59,1,5.813447818916096e-06
12527a39a5152a59,1,5.812150364161976e-06
12527a39a5152a59,1,5.810082681311632e-06
12527a39a5152a59,1,5.810037417412268e-06
12527a39a5152a59,1,5.808829838722373e-06
12527a39a5152a59,1,5.808267561285162e-06
12527a39a5152a59,1,5.8062283814600786e-06
12527a39a5152a59,1,5.8052381871853194e-06
12527a39a5152a59,1,5.803002728420459e-06
12527a39a5152a59,1,5.802473377386216e-06
12527a39a5152a59,1,5.8024260364667996e-06
12527a39a5152a59,1,5.802296577005509e-06
12527a39a5152a59,1,5.80045338971242e-06
12527a39a5152a59,1,5.798595864650224e-06
12527a39a5152a59,1,5.797861014604167e-06
12527a39a5152a59,1,5.795870962565617e-06
12527a39a5152a59,1,5.795565898640794e-06
12527a39a5152a59,1,5.795183248918461e-06
12527a39a5152a59,1,5.794561299175462e-06
12527a39a5152a59,1,5.793965156791432e-06
12527a39a5152a59,1,5.793762780561593e-06
12527a39a5152a59,1,5.793483095571805e-06
12527a39a5152a59,1,5.79330278263603e-06
12527a39a5152a59,1,5.792956333907861e-06
12527a39a5152a59,1,5.792794939971207e-06
12527a39a5152a59,1,5.792726169834068e-06
12527a39a5152a59,1,5.792404913292676e-06
12527a39a5152a59,1,5.791895232384738e-06
12527a39a5152a59,1,5.791353518310781e-06
12527a39a5152a59,1,5.7894251363448234e-06
12527a39a5152a59,1,5.788632043558115e-06
12527a39a5152a59,1,5.788592795284932e-06
12527a39a5152a59,1,5.7853169075936514e-06
12527a39a5152a59,1,5.783960724586787e-06
12527a39a5152a59,0,5.781721363568541e-06
12527a39a5152a59,1,5.78160910503914e-06
12527a39a5152a59,1,5.781504685170418e-06
12527a39a5152a59,1,5.781063830371557e-06
12527a39a5152a59,1,5.7807686217981915e-06
12527a39a5152a59,1,5.7788105357632794e-06
12527a39a5152a59,1,5.778678547990042e-06
12527a39a5152a59,1,5.778265625312402e-06
12527a39a5152a59,1,5.778075033562095e-06
12527a39a5152a59,1,5.77527940912527e-06
12527a39a5152a59,1,5.7722537341938315e-06
12527a39a5152a59,1,5.7716520420812606e-06
12527a39a5152a59,1,5.770724756753044e-06
12527a39a5152a59,1,5.770607086729202e-06
12527a39a5152a59,1,5.76835207400727e-06
12527a39a5152a59,1,5.768305807288144e-06
12527a39a5152a59,1,5.766350808653082e-06
12527a39a5152a59,1,5.766204854101792e-06
12527a39a5152a59,1,5.765434725021568e-06
12527a39a5152a59,0,5.76284231112208e-06
12527a39a5152a59,1,5.762763573585879e-06
12527a39a5152a59,1,5.7616742818252985e-06
12527a39a5152a59,1,5.760552603825872e-06
12527a39a5152a59,1,5.7604422850728846e-06
12527a39a5152a59,1,5.758898477603599e-06
12527a39a5152a59,1,5.758791674181251e-06
12527a39a5152a59,1,5.757950285680247e-06
12527a39a5152a59,1,5.757237925338536e-06
12527a39a5152a59,1,5.756949441570991e-06
12527a39a5152a59,1,5.756716850459575e-06
12527a39a5152a59,1,5.756529009082551e-06
12527a39a5152a59,1,5.755188997642386e-06
12527a39a5152a59,1,5.752872289824208e-06
12527a39a5152a59,1,5.752725338301445e-06
12527a39a5152a59,1,5.75255220381128e-06
12527a39a5152a59,1,5.752537073571415e-06
12527a39a5152a59,1,5.751784540059536e-06
12527a39a5152a59,1,5.750650704087032e-06
12527a39a5152a59,1,5.749401122863624e-06
12527a39a5152a59,1,5.748918132821314e-06
12527a39a5152a59,1,5.748734992567914e-06
12527a39a5152a59,1,5.748310694511766e-06
12527a39a5152a59,0,5.748004629110031e-06
12527a39a5152a59,1,5.747602239500677e-06
12527a39a5152a59,1,5.746923914121348e-06
12527a39a5152a59,1,5.745823195379363e-06
12527a39a5152a59,1,5.7442839228146095e-06
12527a39a5152a59,1,5.743708764773472e-06
12527a39a5152a59,1,5.743200120597042e-06
12527a39a5152a59,0,5.743111308435203e-06
12527a39a5152a59,1,5.741755566127771e-06
12527a39a5152a59,1,5.740896152853927e-06
12527a39a5152a59,1,5.739197730125841e-06
12527a39a5152a59,1,5.738453781743212e-06
12527a39a5152a59,1,5.738107607572174e-06
12527a39a5152a59,1,5.738014839027201e-06
12527a39a5152a59,1,5.737781290696721e-06
12527a39a5152a59,1,5.737542612251894e-06
12527a39a5152a59,1,5.737450035611182e-06
12527a39a5152a59,1,5.735091658762967e-06
12527a39a5152a59,1,5.733602761394681e-06
12527a39a5152a59,1,5.733578341521713e-06
12527a39a5152a59,1,5.733578328139187e-06
12527a39a5152a59,1,5.729951386019082e-06
12527a39a5152a59,1,5.726300127194838e-06
12527a39a5152a59,1,5.72626422489758e-06
12527a39a5152a59,1,5.725727606730946e-06
12527a39a5152a59,1,5.724696622446108e-06
12527a39a5152a59,1,5.724333573753101e-06
12527a39a5152a59,1,5.72237018973702e-06
12527a39a5152a59,1,5.722310142093169e-06
12527a39a5152a59,1,5.722101983605837e-06
12527a39a5152a59,1,5.720768924669342e-06
12527a39a5152a59,1,5.72066573814701e-06
12527a39a5152a59,1,5.717267190803969e-06
12527a39a5152a59,1,5.716386940300912e-06
12527a39a5152a59,1,5.716102020150835e-06
12527a39a5152a59,1,5.714747535796343e-06
12527a39a5152a59,1,5.714050747331315e-06
12527a39a5152a59,1,5.713277408513955e-06
12527a39a5152a59,1,5.71211859918305e-06
12527a39a5152a59,1,5.712097371245274e-06
12527a39a5152a59,1,5.711703936265682e-06
12527a39a5152a59,1,5.7114451709968115e-06
12527a39a5152a59,1,5.7109191107130695e-06
12527a39a5152a59,1,5.710338703429122e-06
12527a39a5152a59,1,5.709576518942086e-06
12527a39a5152a59,0,5.709087199614614e-06
12527a39a5152a59,1,5.709039542209747e-06
12527a39a5152a59,1,5.708323499027363e-06
12527a39a5152a59,1,5.706815721059804e-06
12527a39a5152a59,1,5.706602987939895e-06
12527a39a5152a59,1,5.706147166098561e-06
12527a39a5152a59,1,5.705620127608479e-06
12527a39a5152a59,1,5.705355207196289e-06
12527a39a5152a59,1,5.705107891214074e-06
12527a39a5152a59,1,5.704799833395956e-06
12527a39a5152a59,1,5.704647696659387e-06
12527a39a5152a59,1,5.703805278582047e-06
12527a39a5152a59,1,5.703643040462818e-06
12527a39a5152a59,1,5.702976309642955e-06
12527a39a5152a59,1,5.700311084680631e-06
12527a39a5152a59,1,5.6985916134377025e-06
12527a39a5152a59,1,5.698174518416112e-06
12527a39a5152a59,1,5.697960214607334e-06
12527a39a5152a59,1,5.696260297495793e-06
12527a39a5152a59,1,5.696226172309932e-06
12527a39a5152a59,1,5.695893814297887e-06
12527a39a5152a59,1,5.695699630380367e-06
12527a39a5152a59,1,5.694669106687414e-06
12527a39a5152a59,1,5.694435930122311e-06
12527a39a5152a59,1,5.69412812389911e-06
12527a39a5152a59,1,5.694018072438992e-06
12527a39a5152a59,1,5.693938541026193e-06
12527a39a5152a59,1,5.693779285704362e-06
12527a39a5152a59,1,5.6921382342846925e-06
12527a39a5152a59,1,5.6914519455221705e-06
12527a39a5152a59,1,5.688913622081016e-06
12527a39a5152a59,1,5.687788495471632e-06
12527a39a5152a59,1,5.6874821077215075e-06
12527a39a5152a59,1,5.686468940810205e-06
12527a39a5152a59,1,5.686457618721475e-06
12527a39a5152a59,1,5.68605181924959e-06
12527a39a5152a59,0,5.686027774331794e-06
12527a39a5152a59,1,5.68479567402497e-06
12527a39a5152a59,1,5.684010337786631e-06
12527a39a5152a59,1,5.683983231629555e-06
12527a39a5152a59,1,5.68324969849244e-06
12527a39a5152a59,1,5.682606141256098e-06
12527a39a5152a59,1,5.681888273425376e-06
12527a39a5152a59,1,5.6816353039766135e-06
12527a39a5152a59,1,5.679611562872829e-06
12527a39a5152a59,1,5.679452076595542e-06
12527a39a5152a59,1,5.679209589046152e-06
12527a39a5152a59,1,5.6788192183869515e-06
12527a39a5152a59,1,5.6780652807610576e-06
12527a39a5152a59,1,5.6778074024993814e-06
12527a39a5152a59,1,5.677422844257694e-06
12527a39a5152a59,1,5.674754205386944e-06
12527a39a5152a59,1,5.6746691411481594e-06
12527a39a5152a59,1,5.673924200484842e-06
12527a39a5152a59,1,5.673627338645417e-06
12527a39a5152a59,1,5.6733873930932e-06
12527a39a5152a59,1,5.673060993012606e-06
12527a39a5152a59,1,5.670620040944874e-06
12527a39a5152a59,1,5.6705231281004e-06
12527a39a5152a59,1,5.668685267816138e-06
12527a39a5152a59,1,5.667680180805031e-06
12527a39a5152a59,1,5.6674154079895986e-06
12527a39a5152a59,1,5.667089142950785e-06
12527a39a5152a59,1,5.6669162229258024e-06
12527a39a5152a59,1,5.6666493474071286e-06
12527a39a5152a59,1,5.665459161544467e-06
12527a39a5152a59,1,5.664505132249263e-06
12527a39a5152a59,1,5.662632223135943e-06
12527a39a5152a59,0,5.662294783215289e-06
12527a39a5152a59,1,5.661192614568582e-06
12527a39a5152a59,1,5.660723060629762e-06
12527a39a5152a59,1,5.6599995014435715e-06
12527a39a5152a59,1,5.659678999672365e-06
12527a39a5152a59,1,5.659270931234625e-06
12527a39a5152a59,1,5.658063730515318e-06
12527a39a5152a59,1,5.656658029252288e-06
12527a39a5152a59,1,5.656362672199627e-06
12527a39a5152a59,1,5.655718623049319e-06
12527a39a5152a59,1,5.655169003283711e-06
12527a39a5152a59,1,5.654469514236357e-06
12527a39a5152a59,1,5.654036145500595e-06
12527a39a5152a59,1,5.653425030487736e-06
12527a39a5152a59,1,5.652444899872965e-06
12527a39a5152a59,1,5.651392586081219e-06
12527a39a5152a59,1,5.650045015539992e-06
12527a39a5152a59,1,5.6500442570949965e-06
12527a39a5152a59,1,5.6493869554314945e-06
12527a39a5152a59,1,5.649215093656004e-06
12527a39a5152a59,1,5.648528678347717e-06
12527a39a5152a59,0,5.647611028888702e-06
12527a39a5152a59,1,5.645754773200322e-06
12527a39a5152a59,1,5.645422079593428e-06
12527a39a5152a59,1,5.645413634109056e-06
12527a39a5152a59,1,5.642762520249781e-06
12527a39a5152a59,0,5.642383478156879e-06
12527a39a5152a59,1,5.642181791710168e-06
12527a39a5152a59,1,5.6415503098491035e-06
12527a39a5152a59,1,5.641481186519688e-06
12527a39a5152a59,1,5.641402912525538e-06
12527a39a5152a59,1,5.640252389637098e-06
12527a39a5152a59,1,5.639720510639594e-06
12527a39a5152a59,1,5.63952249236759e-06
12527a39a5152a59,1,5.638984731322823e-06
12527a39a5152a59,1,5.638356214002903e-06
12527a39a5152a59,1,5.637682928929365e-06
12527a39a5152a59,1,5.637448186109109e-06
12527a39a5152a59,1,5.636681205954731e-06
12527a39a5152a59,1,5.635262353868979e-06
12527a39a5152a59,1,5.631123908140501e-06
12527a39a5152a59,0,5.6304716542013275e-06
12527a39a5152a59,1,5.629527258724184e-06
12527a39a5152a59,1,5.628959640057454e-06
12527a39a5152a59,1,5.6277056825492005e-06
12527a39a5152a59,0,5.627612997418284e-06
12527a39a5152a59,1,5.627065394259311e-06
12527a39a5152a59,1,5.625902103698359e-06
12527a39a5152a59,1,5.6249332039687384e-06
12527a39a5152a59,1,5.624587592516782e-06
12527a39a5152a59,0,5.6238420174205134e-06
12527a39a5152a59,1,5.622789891996595e-06
12527a39a5152a59,1,5.622565776064576e-06
12527a39a5152a59,1,5.62223710621638e-06
12527a39a5152a59,1,5.621613303138369e-06
12527a39a5152a59,1,5.6215309445441965e-06
12527a39a5152a59,1,5.621200441037367e-06
12527a39a5152a59,0,5.620829042037824e-06
12527a39a5152a59,1,5.620335927522178e-06
12527a39a5152a59,0,5.6202870191591006e-06
12527a39a5152a59,1,5.619039940651552e-06
12527a39a5152a59,1,5.617998353263206e-06
12527a39a5152a59,1,5.6179353230151e-06
12527a39a5152a59,1,5.6167739464990094e-06
12527a39a5152a59,1,5.616047718552737e-06
12527a39a5152a59,1,5.6155539923041755e-06
12527a39a5152a59,1,5.615372323346397e-06
12527a39a5152a59,1,5.614985873008385e-06
12527a39a5152a59,1,5.614693736653772e-06
12527a39a5152a59,1,5.612065728807626e-06
12527a39a5152a59,1,5.611940525530236e-06
12527a39a5152a59,1,5.611646273227438e-06
12527a39a5152a59,1,5.611323411771458e-06
12527a39a5152a59,1,5.61130319405539e-06
12527a39a5152a59,1,5.610848277697754e-06
12527a39a5152a59,1,5.610426763020338e-06
12527a39a5152a59,1,5.609867659864764e-06
12527a39a5152a59,1,5.6093895110324394e-06
12527a39a5152a59,1,5.608849442231413e-06
12527a39a5152a59,1,5.608296132573594e-06
12527a39a5152a59,1,5.6079456902424145e-06
12527a39a5152a59,1,5.6072725693589256e-06
12527a39a5152a59,1,5.6040566949545715e-06
12527a39a5152a59,1,5.602681086682114e-06
12527a39a5152a59,1,5.6022125408974455e-06
12527a39a5152a59,1,5.601969374798456e-06
12527a39a5152a59,1,5.6019412503294975e-06
12527a39a5152a59,1,5.601927924937026e-06
12527a39a5152a59,1,5.599684677555764e-06
12527a39a5152a59,1,5.5996077325642995e-06
12527a39a5152a59,1,5.599418174872844e-06
12527a39a5152a59,1,5.599088670631285e-06
12527a39a5152a59,1,5.598118878636609e-06
12527a39a5152a59,1,5.597654698277711e-06
12527a39a5152a59,1,5.597293644586435e-06
12527a39a5152a59,1,5.596502409363203e-06
12527a39a5152a59,1,5.594914522858474e-06
12527a39a5152a59,1,5.594758556391054e-06
12527a39a5152a59,1,5.593324262166191e-06
12527a39a5152a59,1,5.592920999206002e-06
12527a39a5152a59,1,5.588975035936013e-06
12527a39a5152a59,0,5.588034955938582e-06
12527a39a5152a59,1,5.587293288644204e-06
12527a39a5152a59,0,5.586997235928476e-06
12527a39a5152a59,1,5.586806009158092e-06
12527a39a5152a59,0,5.586716666330024e-06
12527a39a5152a59,1,5.58640117167703e-06
12527a39a5152a59,1,5.585256189589768e-06
12527a39a5152a59,1,5.585065098325375e-06
12527a39a5152a59,1,5.585021271760777e-06
12527a39a5152a59,1,5.580601573991626e-06
12527a39a5152a59,1,5.580213566176947e-06
12527a39a5152a59,1,5.580211207532628e-06
12527a39a5152a59,1,5.580044643790747e-06
12527a39a5152a59,1,5.579137057085408e-06
12527a39a5152a59,1,5.579014083811607e-06
12527a39a5152a59,1,5.578768982739323e-06
12527a39a5152a59,1,5.577730055870182e-06
12527a39a5152a59,1,5.577460751230327e-06
12527a39a5152a59,1,5.5773167179917734e-06
12527a39a5152a59,1,5.576927244049669e-06
12527a39a5152a59,1,5.5769159868403855e-06
12527a39a5152a59,1,5.575246913144767e-06
12527a39a5152a59,1,5.5750974171636904e-06
12527a39a5152a59,1,5.575068985374706e-06
12527a39a5152a59,1,5.573887462368286e-06
12527a39a5152a59,1,5.573256645443073e-06
12527a39a5152a59,1,5.57276141904584e-06
12527a39a5152a59,0,5.5723301040985e-06
12527a39a5152a59,1,5.572089039328196e-06
12527a39a5152a59,1,5.5720785809097585e-06
12527a39a5152a59,0,5.572042883947062e-06
12527a39a5152a59,1,5.57198918054759e-06
12527a39a5152a59,1,5.569832331753652e-06
12527a39a5152a59,1,5.569631300389132e-06
12527a39a5152a59,1,5.569401316446521e-06
12527a39a5152a59,1,5.569298041140933e-06
12527a39a5152a59,1,5.567879848368047e-06
12527a39a5152a59,1,5.567799207679593e-06
12527a39a5152a59,1,5.567740054162462e-06
12527a39a5152a59,1,5.567630160619367e-06
12527a39a5152a59,1,5.567223848374549e-06
12527a39a5152a59,1,5.5668406913219506e-06
12527a39a5152a59,1,5.566573524517199e-06
12527a39a5152a59,1,5.566243333120046e-06
12527a39a5152a59,1,5.5656918425830574e-06
12527a39a5152a59,1,5.565568200670726e-06
12527a39a5152a59,1,5.564957999778894e-06
12527a39a5152a59,1,5.564669273177678e-06
12527a39a5152a59,1,5.563042482407967e-06
12527a39a5152a59,1,5.562508324818461e-06
12527a39a5152a59,1,5.562156596456885e-06
12527a39a5152a59,1,5.5614734636978866e-06
12527a39a5152a59,1,5.56123510249366e-06
12527a39a5152a59,1,5.5606263363954e-06
12527a39a5152a59,1,5.560512544173973e-06
12527a39a5152a59,1,5.5599718487957016e-06
12527a39a5152a59,1,5.559850736026056e-06
12527a39a5152a59,1,5.5594137184348156e-06
12527a39a5152a59,1,5.557530825158074e-06
12527a39a5152a59,1,5.556891105029973e-06
12527a39a5152a59,1,5.556161863667813e-06
12527a39a5152a59,1,5.555811563955818e-06
12527a39a5152a59,1,5.555701441313086e-06
12527a39a5152a59,1,5.555360958646438e-06
12527a39a5152a59,0,5.554323024408875e-06
12527a39a5152a59,1,5.554145111859234e-06
12527a39a5152a59,1,5.553925449162175e-06
12527a39a5152a59,1,5.5538691808493e-06
12527a39a5152a59,1,5.553464469909632e-06
12527a39a5152a59,1,5.551921446793864e-06
12527a39a5152a59,1,5.55163280087659e-06
12527a39a5152a59,1,5.551562093459707e-06
12527a39a5152a59,1,5.5511816269138905e-06
12527a39a5152a59,0,5.550753299808548e-06
12527a39a5152a59,1,5.549813478577849e-06
12527a39a5152a59,1,5.549414192663155e-06
12527a39a5152a59,1,5.548914228554744e-06
12527a39a5152a59,1,5.548741258582833e-06
12527a39a5152a59,1,5.548729378167785e-06
12527a39a5152a59,1,5.5482232733549785e-06
12527a39a5152a59,1,5.547375896681443e-06
12527a39a5152a59,1,5.546832877640599e-06
12527a39a5152a59,0,5.5465144454147225e-06
12527a39a5152a59,1,5.546150762247594e-06
12527a39a5152a59,1,5.545316908105105e-06
12527a39a5152a59,1,5.545169066634783e-06
12527a39a5152a59,1,5.545081676293683e-06
12527a39a5152a59,1,5.545077382919709e-06
12527a39a5152a59,0,5.544886204470671e-06
12527a39a5152a59,1,5.544468861179505e-06
12527a39a5152a59,1,5.544353497400505e-06
12527a39a5152a59,1,5.543427768481623e-06
12527a39a5152a59,1,5.5426768483163865e-06
12527a39a5152a59,1,5.542551980647166e-06
12527a39a5152a59,1,5.542334072906781e-06
12527a39a5152a59,1,5.542255506590618e-06
12527a39a5152a59,1,5.54179774153596e-06
12527a39a5152a59,1,5.540512981912492e-06
12527a39a5152a59,1,5.540063042387819e-06
12527a39a5152a59,1,5.53986458836311e-06
12527a39a5152a59,1,5.53871944320849e-06
12527a39a5152a59,1,5.538461262037707e-06
12527a39a5152a59,1,5.537315259332384e-06
12527a39a5152a59,1,5.536729755486829e-06
12527a39a5152a59,0,5.536224736481929e-06
12527a39a5152a59,1,5.536163636797466e-06
12527a39a5152a59,1,5.535611343218851e-06
12527a39a5152a59,1,5.535498285972123e-06
12527a39a5152a59,1,5.535042069128906e-06
12527a39a5152a59,0,5.532761632909071e-06
12527a39a5152a59,1,5.532702951972424e-06
12527a39a5152a59,1,5.532524437087598e-06
12527a39a5152a59,0,5.532499464454864e-06
12527a39a5152a59,1,5.531856153066249e-06
12527a39a5152a59,1,5.531489203430289e-06
12527a39a5152a59,1,5.52925375890834e-06
12527a39a5152a59,1,5.528045416597288e-06
12527a39a5152a59,1,5.527966076061173e-06
12527a39a5152a59,1,5.527138229600757e-06
12527a39a5152a59,1,5.5267300850245704e-06
12527a39a5152a59,1,5.526528283594356e-06
12527a39a5152a59,1,5.5249275876642395e-06
12527a39a5152a59,1,5.524442333174254e-06
12527a39a5152a59,1,5.523870857858336e-06
12527a39a5152a59,1,5.523465242764739e-06
12527a39a5152a59,0,5.523373310289536e-06
12527a39a5152a59,1,5.523219559793182e-06
12527a39a5152a59,1,5.522826453451528e-06
12527a39a5152a59,1,5.522300211361953e-06
12527a39a5152a59,1,5.5211568987667434e-06
12527a39a5152a59,1,5.520389961719236e-06
12527a39a5152a59,1,5.5201925131531295e-06
12527a39a5152a59,1,5.519916541090758e-06
12527a39a5152a59,1,5.519463366142021e-06
12527a39a5152a59,1,5.519203162821885e-06
12527a39a5152a59,1,5.519027072219991e-06
12527a39a5152a59,1,5.5189475511670375e-06
12527a39a5152a59,1,5.51839633866148e-06
12527a39a5152a59,1,5.518029137362772e-06
12527a39a5152a59,1,5.517871989299215e-06
12527a39a5152a59,1,5.517745281032268e-06
12527a39a5152a59,1,5.517702649144277e-06
12527a39a5152a59,1,5.51699207482868e-06
12527a39a5152a59,1,5.516987113390504e-06
12527a39a5152a59,1,5.516875842558831e-06
12527a39a5152a59,1,5.5166746169462505e-06
12527a39a5152a59,1,5.516185631679782e-06
12527a39a5152a59,1,5.516126715743666e-06
12527a39a5152a59,1,5.515640231038268e-06
12527a39a5152a59,1,5.515510621206261e-06
12527a39a5152a59,1,5.5152937951754705e-06
12527a39a5152a59,1,5.515176604783795e-06
12527a39a5152a59,1,5.515028261235578e-06
